,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,label
0,0.639,0.269,8,-11.435,1,0.0698,0.982,0.12,0.141,0.539,124.866,1pZn8AX1WulW8IO338hE5D,spotify:track:1pZn8AX1WulW8IO338hE5D,207827,4,jazz
1,0.488,0.124,3,-13.038,1,0.0404,0.963,0.333,0.246,0.205,66.105,016HKF7A4O7tatoJ9BgZM1,spotify:track:016HKF7A4O7tatoJ9BgZM1,255960,4,jazz
2,0.395,0.121,9,-23.427,1,0.0327,0.935,0.397,0.697,0.139,114.521,6yKkA8HzwWTZ5taIMaG4Nm,spotify:track:6yKkA8HzwWTZ5taIMaG4Nm,297320,4,jazz
3,0.511,0.193,7,-15.148,1,0.0439,0.809,2.17e-05,0.129,0.164,116.348,4Y5fyQ5fBysC32Na5sZT3J,spotify:track:4Y5fyQ5fBysC32Na5sZT3J,305187,4,jazz
4,0.405,0.0277,3,-21.897,1,0.033,0.97,0.535,0.114,0.279,51.059,2GIqdPK9c8npWf07kU6bqH,spotify:track:2GIqdPK9c8npWf07kU6bqH,222360,4,jazz
5,0.425,0.0469,7,-18.612,0,0.0354,0.955,0.0,0.137,0.154,135.335,0f2489MzoisF9pKduawvce,spotify:track:0f2489MzoisF9pKduawvce,356627,4,jazz
6,0.474,0.0676,9,-16.101,0,0.0363,0.963,0.00291,0.14,0.248,115.713,0uPkCpuoERqrkBL06Art50,spotify:track:0uPkCpuoERqrkBL06Art50,295240,3,jazz
7,0.605,0.376,5,-14.978,1,0.0322,0.253,0.207,0.117,0.948,131.927,5z7deaTe21B7QVPhSDouL1,spotify:track:5z7deaTe21B7QVPhSDouL1,370867,4,jazz
8,0.541,0.607,0,-8.435,1,0.0438,0.727,0.442,0.0997,0.754,104.96,0zQE77yszbyv61M4NboU2u,spotify:track:0zQE77yszbyv61M4NboU2u,406267,4,jazz
9,0.542,0.32,8,-9.975,1,0.0387,0.907,0.649,0.0609,0.206,116.648,1wl5b2lw3YagQtZiYZbQWP,spotify:track:1wl5b2lw3YagQtZiYZbQWP,193840,4,jazz
10,0.262,0.356,0,-8.031,0,0.0303,0.613,0.0,0.175,0.426,174.176,2IdwQxhJn9ZE4zIotcCefR,spotify:track:2IdwQxhJn9ZE4zIotcCefR,187667,3,jazz
11,0.413,0.0552,8,-18.538,1,0.0346,0.977,0.00091,0.185,0.106,107.842,1GhDF8jJYkDtwH4NYXsDuh,spotify:track:1GhDF8jJYkDtwH4NYXsDuh,330427,5,jazz
12,0.576,0.335,7,-12.706,1,0.0438,0.748,0.0714,0.131,0.455,77.415,2gt0kkTEph69p2ZWn177Tt,spotify:track:2gt0kkTEph69p2ZWn177Tt,309360,4,jazz
13,0.45,0.154,1,-14.485,1,0.0373,0.938,4.37e-06,0.16,0.243,110.666,5gPetRvxQKyOjjwZX1dzbt,spotify:track:5gPetRvxQKyOjjwZX1dzbt,195667,4,jazz
14,0.389,0.145,5,-22.965,1,0.0301,0.92,0.876,0.656,0.15,99.541,3NmLBig4t7RZWbLT3U2eBb,spotify:track:3NmLBig4t7RZWbLT3U2eBb,360307,4,jazz
15,0.462,0.15,8,-13.531,1,0.0522,0.984,0.000902,0.105,0.19,98.66,30QD4VRP9yEneOh0eGTrtJ,spotify:track:30QD4VRP9yEneOh0eGTrtJ,207600,3,jazz
16,0.501,0.0454,0,-18.783,1,0.0388,0.938,3.76e-05,0.2,0.255,99.783,4m6OC8u2rC6LMFtFWsME7d,spotify:track:4m6OC8u2rC6LMFtFWsME7d,166760,4,jazz
17,0.593,0.103,10,-14.961,1,0.081,0.986,0.6,0.12,0.443,66.283,0ldmR2mJJNEoBIINfZWdv6,spotify:track:0ldmR2mJJNEoBIINfZWdv6,190933,4,jazz
18,0.478,0.0294,0,-25.319,1,0.0453,0.993,0.948,0.105,0.148,124.308,1cpANF6zMBoFoxkoIjZHjv,spotify:track:1cpANF6zMBoFoxkoIjZHjv,324200,3,jazz
19,0.573,0.247,5,-19.282,0,0.0627,0.713,5.64e-05,0.103,0.604,138.234,3iFlfQ0CXc9URaAvai8VUe,spotify:track:3iFlfQ0CXc9URaAvai8VUe,400447,4,jazz
20,0.476,0.251,9,-13.854,0,0.0278,0.769,0.774,0.0637,0.37,98.833,6f7r5i4xVwePkHDHwwMK75,spotify:track:6f7r5i4xVwePkHDHwwMK75,354973,4,jazz
21,0.608,0.387,11,-20.157,0,0.0411,0.86,0.662,0.187,0.809,91.489,5PXIzyJURVKyO1cwVDuGEK,spotify:track:5PXIzyJURVKyO1cwVDuGEK,149080,4,jazz
22,0.652,0.171,7,-16.1,1,0.0569,0.99,0.864,0.158,0.562,118.883,6ffJxrVKkPVW4hiRoiteB2,spotify:track:6ffJxrVKkPVW4hiRoiteB2,213387,4,jazz
23,0.626,0.152,5,-14.182,0,0.0405,0.934,6.05e-05,0.12,0.545,82.174,3pfbQmD5xGH9Tcc7GqGfSL,spotify:track:3pfbQmD5xGH9Tcc7GqGfSL,184467,4,jazz
24,0.476,0.0794,9,-19.166,0,0.0365,0.955,0.872,0.112,0.118,103.181,1wnbi9NzQPBCobZ6OYCpqH,spotify:track:1wnbi9NzQPBCobZ6OYCpqH,162680,4,jazz
25,0.496,0.127,0,-14.211,1,0.0382,0.927,7.07e-05,0.132,0.211,74.746,34zhjduFdQFhkRUJ230h9T,spotify:track:34zhjduFdQFhkRUJ230h9T,185587,4,jazz
26,0.419,0.0284,0,-24.09,1,0.0357,0.987,0.586,0.105,0.121,71.502,3Gcpi1CwKoQtc8B3H2ZOIX,spotify:track:3Gcpi1CwKoQtc8B3H2ZOIX,216360,4,jazz
27,0.558,0.231,5,-11.436,0,0.0812,0.805,0.0,0.142,0.403,73.103,0Rk9byjmZksAJX15onGns5,spotify:track:0Rk9byjmZksAJX15onGns5,167493,4,jazz
28,0.503,0.344,1,-19.024,1,0.0369,0.673,0.381,0.096,0.468,108.489,0m8tSPLHhjhGToD6LW0RPp,spotify:track:0m8tSPLHhjhGToD6LW0RPp,191933,4,jazz
29,0.781,0.106,9,-17.396,0,0.0584,0.947,0.0835,0.12,0.313,113.528,4z1E9GltZHciLum0ybby9h,spotify:track:4z1E9GltZHciLum0ybby9h,407800,4,jazz
30,0.319,0.157,0,-19.728,0,0.0368,0.987,0.849,0.138,0.266,191.259,4rrLFMxzVVwAJjmvHLPL8y,spotify:track:4rrLFMxzVVwAJjmvHLPL8y,321027,3,jazz
31,0.417,0.0644,4,-19.687,0,0.0359,0.971,0.000134,0.126,0.138,113.713,6Kr25pa3pTd4no3yA0EcW1,spotify:track:6Kr25pa3pTd4no3yA0EcW1,191960,4,jazz
32,0.224,0.214,2,-14.455,0,0.0348,0.976,0.00094,0.367,0.14,83.906,7gHFBNy0Qn86xGKJ9OdFTw,spotify:track:7gHFBNy0Qn86xGKJ9OdFTw,179373,3,jazz
33,0.559,0.288,5,-19.037,1,0.0381,0.885,0.926,0.642,0.474,87.998,49H4LDNFE5BU7ZMIg8UsZy,spotify:track:49H4LDNFE5BU7ZMIg8UsZy,420227,3,jazz
34,0.561,0.346,0,-12.596,0,0.0409,0.873,0.399,0.104,0.697,93.689,6CDQBADsdzJwc3qZ3OPDHH,spotify:track:6CDQBADsdzJwc3qZ3OPDHH,290293,4,jazz
35,0.356,0.324,7,-8.699,0,0.0289,0.704,0.0025,0.204,0.438,88.861,09g9OlH3RDjbffMAnvBPgw,spotify:track:09g9OlH3RDjbffMAnvBPgw,166133,4,jazz
36,0.496,0.634,5,-10.328,0,0.0364,0.779,0.402,0.0746,0.606,93.357,2iUrcZcAuVIahQD0dg9HLe,spotify:track:2iUrcZcAuVIahQD0dg9HLe,423573,4,jazz
37,0.531,0.366,5,-11.697,0,0.0496,0.911,0.88,0.0916,0.785,81.867,6qqK0oeBRapZn8f9hJJENw,spotify:track:6qqK0oeBRapZn8f9hJJENw,482440,4,jazz
38,0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.497,78MI7mu1LV1k4IA2HzKmHe,spotify:track:78MI7mu1LV1k4IA2HzKmHe,185160,4,jazz
39,0.465,0.35,3,-12.977,1,0.0403,0.41,0.279,0.135,0.62,93.336,6YYu8qFzcY1ZyzzsJIQM12,spotify:track:6YYu8qFzcY1ZyzzsJIQM12,688133,4,jazz
40,0.588,0.0387,0,-17.944,0,0.06,0.978,0.823,0.116,0.342,83.4,6oSm3mBWFxJHEnjE2IqhmA,spotify:track:6oSm3mBWFxJHEnjE2IqhmA,205667,4,jazz
41,0.703,0.187,5,-16.273,0,0.0676,0.815,0.000492,0.225,0.656,126.164,7yYgBAj3yaMdTgq7fIvDlQ,spotify:track:7yYgBAj3yaMdTgq7fIvDlQ,439507,4,jazz
42,0.599,0.444,5,-8.648,0,0.044,0.82,0.000474,0.122,0.508,142.81,10kVwPSRjUYja0EtdqmXHe,spotify:track:10kVwPSRjUYja0EtdqmXHe,369387,4,jazz
43,0.716,0.133,0,-15.846,1,0.0421,0.879,0.0,0.0966,0.551,62.14,7Kc3hZoCRTs5dNHU7GqT9x,spotify:track:7Kc3hZoCRTs5dNHU7GqT9x,140520,3,jazz
44,0.203,0.0186,9,-24.277,0,0.0408,0.985,0.377,0.0728,0.0481,76.591,5F8rPLt2c52p0SK7kiH26b,spotify:track:5F8rPLt2c52p0SK7kiH26b,415000,4,jazz
45,0.655,0.31,0,-13.4,1,0.0866,0.573,0.0,0.119,0.665,121.999,5TNpCThzzXHEipXGKgNG8T,spotify:track:5TNpCThzzXHEipXGKgNG8T,353267,4,jazz
46,0.437,0.0857,0,-18.129,1,0.0384,0.84,0.641,0.0898,0.206,73.161,5uNtaTmigAubx5fLfO92AW,spotify:track:5uNtaTmigAubx5fLfO92AW,259413,4,jazz
47,0.5,0.284,0,-15.59,1,0.0404,0.272,0.0432,0.12,0.576,93.724,4p4XgwnZJCYOWSvz8ruiOY,spotify:track:4p4XgwnZJCYOWSvz8ruiOY,332640,4,jazz
48,0.27,0.688,0,-16.305,1,0.0547,0.973,0.884,0.669,0.219,75.845,4FMI4Ln1LhyxGldkNXan5e,spotify:track:4FMI4Ln1LhyxGldkNXan5e,416840,4,jazz
49,0.444,0.339,3,-16.936,1,0.0418,0.66,0.103,0.163,0.656,142.112,2C3rh8eX5vltOmwrz9I78n,spotify:track:2C3rh8eX5vltOmwrz9I78n,456360,4,jazz
50,0.662,0.331,0,-12.712,1,0.0581,0.532,0.000125,0.253,0.408,120.228,0DXb75jBHund71iIpnBBZv,spotify:track:0DXb75jBHund71iIpnBBZv,340960,4,jazz
51,0.147,0.215,3,-14.594,0,0.0346,0.965,0.000928,0.184,0.102,171.46,7KsJkshpIjjeIwyKnkhQUc,spotify:track:7KsJkshpIjjeIwyKnkhQUc,266800,3,jazz
52,0.572,0.398,0,-10.751,1,0.0376,0.841,4.59e-06,0.128,0.76,86.135,2XzHou7MZzOBQBqjWw86Nt,spotify:track:2XzHou7MZzOBQBqjWw86Nt,244867,4,jazz
53,0.404,0.108,3,-17.931,1,0.0325,0.956,0.195,0.129,0.153,100.461,36rCZ6tC7PbfxfvcrcfsR3,spotify:track:36rCZ6tC7PbfxfvcrcfsR3,318507,3,jazz
54,0.303,0.175,1,-14.203,0,0.0378,0.974,1.32e-06,0.105,0.25,168.743,0HEU3berJ5OBojU8XmEk1c,spotify:track:0HEU3berJ5OBojU8XmEk1c,197667,4,jazz
55,0.564,0.097,5,-16.442,1,0.038,0.958,0.0588,0.119,0.393,132.653,6PKCEB5JzjCizpz9hUQcpX,spotify:track:6PKCEB5JzjCizpz9hUQcpX,346920,4,jazz
56,0.398,0.527,4,-16.591,0,0.0297,0.713,0.934,0.119,0.353,118.504,6eimz6jvlZaPwtflDWCTa0,spotify:track:6eimz6jvlZaPwtflDWCTa0,301867,4,jazz
57,0.493,0.0825,8,-19.02,1,0.0424,0.989,0.927,0.111,0.16,65.169,13hLjPatKentvawsFceF9a,spotify:track:13hLjPatKentvawsFceF9a,329067,4,jazz
58,0.47,0.144,10,-12.824,1,0.0365,0.912,0.000118,0.0965,0.243,84.787,4zxd4tiXPlWMqoJltbVTbE,spotify:track:4zxd4tiXPlWMqoJltbVTbE,284560,4,jazz
59,0.418,0.227,4,-15.537,0,0.0379,0.912,0.822,0.0956,0.21,103.586,4N6JkrGD78eLooaTDmwo9s,spotify:track:4N6JkrGD78eLooaTDmwo9s,395560,4,jazz
60,0.543,0.133,7,-16.846,0,0.1,0.805,0.00135,0.125,0.464,171.493,0GUUhTWMylAx5pHDI42t1V,spotify:track:0GUUhTWMylAx5pHDI42t1V,188960,4,jazz
61,0.442,0.033,10,-23.063,1,0.041,0.922,0.000171,0.151,0.21,103.34,4gFlHAye7To29Fs4UszQUH,spotify:track:4gFlHAye7To29Fs4UszQUH,179640,3,jazz
62,0.483,0.186,7,-21.828,0,0.042,0.943,0.877,0.115,0.51,150.705,0cNc2tivyPqzgp13BSM7St,spotify:track:0cNc2tivyPqzgp13BSM7St,321952,4,jazz
63,0.516,0.101,10,-12.753,0,0.0513,0.966,3.89e-05,0.0906,0.31,137.832,2TPRvPvUotVn4tGHAWWcog,spotify:track:2TPRvPvUotVn4tGHAWWcog,245000,4,jazz
64,0.497,0.153,5,-12.65,0,0.0407,0.978,0.809,0.138,0.276,100.222,3kYrQXSao9IXp3EzMZQt5J,spotify:track:3kYrQXSao9IXp3EzMZQt5J,405227,4,jazz
65,0.573,0.275,8,-10.684,1,0.0534,0.84,0.0,0.196,0.588,140.9,5BLr7EEgi2JdKbMbYjFXas,spotify:track:5BLr7EEgi2JdKbMbYjFXas,148267,4,jazz
66,0.499,0.434,8,-11.48,1,0.0735,0.716,0.0,0.165,0.727,119.134,6UkKOXXYGcKMR9X9S3f7Qi,spotify:track:6UkKOXXYGcKMR9X9S3f7Qi,164840,4,jazz
67,0.634,0.327,0,-9.703,0,0.0551,0.709,0.0131,0.158,0.498,80.825,4vWMrM0AwlhRlkAdQtC2zn,spotify:track:4vWMrM0AwlhRlkAdQtC2zn,209400,4,jazz
68,0.595,0.306,7,-14.404,1,0.0345,0.883,0.000386,0.0733,0.464,133.63,7ilc2TB1RZXbQJyFs5qCiC,spotify:track:7ilc2TB1RZXbQJyFs5qCiC,142533,4,jazz
69,0.58,0.48,7,-7.682,0,0.0339,0.837,0.00432,0.171,0.48,108.892,7CnOzCWGrTINcDExG6u99y,spotify:track:7CnOzCWGrTINcDExG6u99y,563613,4,jazz
70,0.435,0.499,9,-8.576,0,0.0317,0.768,0.107,0.131,0.683,121.924,74HwaWwtVa2buG8OIHZkgs,spotify:track:74HwaWwtVa2buG8OIHZkgs,352293,4,jazz
71,0.372,0.187,0,-13.497,0,0.0323,0.942,0.139,0.161,0.217,70.334,4rmCI9VWrwrJTJ8XQ80BMN,spotify:track:4rmCI9VWrwrJTJ8XQ80BMN,319733,4,jazz
72,0.589,0.386,5,-8.013,0,0.0441,0.75,0.0,0.15,0.518,142.371,47xU4Sm1RWZgRgugWPFxzz,spotify:track:47xU4Sm1RWZgRgugWPFxzz,127800,4,jazz
73,0.641,0.14,8,-16.79,1,0.039,0.867,0.00166,0.105,0.388,129.318,4xGFcQEIjtmbPD6Jsxq14M,spotify:track:4xGFcQEIjtmbPD6Jsxq14M,317987,4,jazz
74,0.373,0.302,1,-20.358,0,0.0376,0.818,0.835,0.171,0.35,86.925,0Dt1B5dNfajRczQKZA87aL,spotify:track:0Dt1B5dNfajRczQKZA87aL,435267,4,jazz
75,0.594,0.115,8,-14.916,1,0.044,0.99,0.853,0.107,0.456,126.902,1Lh7U5c3EvLBb6lSgHVFlR,spotify:track:1Lh7U5c3EvLBb6lSgHVFlR,170626,4,jazz
76,0.421,0.0162,2,-25.358,0,0.0388,0.808,0.0024,0.0978,0.154,110.479,0aWMVrwxPNYkKmFthzmpRi,spotify:track:0aWMVrwxPNYkKmFthzmpRi,337733,4,jazz
77,0.45,0.0288,7,-17.388,1,0.0467,0.994,0.895,0.118,0.358,130.838,5eFFsShr8vchESCk8HGxvn,spotify:track:5eFFsShr8vchESCk8HGxvn,274333,4,jazz
78,0.514,0.409,5,-10.341,0,0.0627,0.81,0.77,0.234,0.439,139.331,2F0cAwp8zmQ8McgBzjFWO0,spotify:track:2F0cAwp8zmQ8McgBzjFWO0,193160,4,jazz
79,0.525,0.222,10,-11.065,0,0.0373,0.836,0.0799,0.051,0.645,156.364,1xUJ1mdLAysxNBtO9w3J2g,spotify:track:1xUJ1mdLAysxNBtO9w3J2g,195533,4,jazz
80,0.803,0.335,8,-13.331,1,0.0451,0.579,0.0128,0.0849,0.786,132.682,18A1V1vsy5YgHFqb4galTw,spotify:track:18A1V1vsy5YgHFqb4galTw,330440,4,jazz
81,0.421,0.08,7,-21.795,1,0.04,0.903,0.859,0.135,0.0546,122.044,4G3EKvGtqcUSZqPQIWJFxd,spotify:track:4G3EKvGtqcUSZqPQIWJFxd,257693,3,jazz
82,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.229,0E8q2Fx2XuzXCO2NSAppkR,spotify:track:0E8q2Fx2XuzXCO2NSAppkR,255227,4,jazz
83,0.484,0.635,0,-7.109,0,0.043,0.558,0.0,0.366,0.673,99.308,2CBfYM9el9Sh15s9NCeYFP,spotify:track:2CBfYM9el9Sh15s9NCeYFP,433107,4,jazz
84,0.529,0.0582,8,-19.131,1,0.0617,0.883,0.125,0.116,0.357,93.486,6tL1ZlPRSihc6gyWhVfA8X,spotify:track:6tL1ZlPRSihc6gyWhVfA8X,271893,4,jazz
85,0.749,0.152,5,-16.745,0,0.0493,0.655,0.000254,0.086,0.292,101.779,5doczA8CcUYo0J9H7uvHgU,spotify:track:5doczA8CcUYo0J9H7uvHgU,232307,4,jazz
86,0.529,0.0367,0,-21.63,1,0.0515,0.99,0.31,0.127,0.214,140.296,10El9hxviSBm7pChWxG1ib,spotify:track:10El9hxviSBm7pChWxG1ib,330693,4,jazz
87,0.504,0.0644,2,-14.754,0,0.0408,0.972,4.36e-06,0.174,0.403,106.994,1LGqJ3nvxpVXDWpEzq4DJD,spotify:track:1LGqJ3nvxpVXDWpEzq4DJD,181440,5,jazz
88,0.71,0.318,0,-8.948,0,0.0432,0.867,0.00038,0.169,0.58,126.05,7GBPpRMtLyGA6svXQMNfIN,spotify:track:7GBPpRMtLyGA6svXQMNfIN,194240,4,jazz
89,0.341,0.57,8,-11.71,1,0.0673,0.581,0.0,0.0966,0.392,89.754,7unF2ARDGldwWxZWCmlwDM,spotify:track:7unF2ARDGldwWxZWCmlwDM,437840,4,jazz
90,0.652,0.356,5,-13.733,0,0.0419,0.546,0.000103,0.132,0.56,148.822,2kF9Ijd7I2Kk2P4bYqUmzG,spotify:track:2kF9Ijd7I2Kk2P4bYqUmzG,242347,4,jazz
91,0.476,0.273,7,-17.457,0,0.0334,0.89,0.9,0.0978,0.164,117.779,1tbzRQCZUoKYMCxzK0Jx5p,spotify:track:1tbzRQCZUoKYMCxzK0Jx5p,392027,4,jazz
92,0.517,0.273,10,-17.279,0,0.0627,0.866,0.774,0.979,0.321,63.423,1GZD0TZJHmdQaZsucHBmWT,spotify:track:1GZD0TZJHmdQaZsucHBmWT,354573,4,jazz
93,0.623,0.403,5,-11.121,0,0.0426,0.451,1.13e-05,0.448,0.631,93.911,34xixFi5y3I5FIOH1ZWisx,spotify:track:34xixFi5y3I5FIOH1ZWisx,396960,4,jazz
94,0.386,0.075,5,-14.124,0,0.0348,0.985,0.904,0.0869,0.23,96.76,2FnTwpi1PdHLjgHv4XQEFn,spotify:track:2FnTwpi1PdHLjgHv4XQEFn,372787,4,jazz
95,0.45,0.285,8,-10.087,1,0.0414,0.796,0.0,0.0666,0.426,117.494,5S31HUP7cg0iOFxZ3QGFN5,spotify:track:5S31HUP7cg0iOFxZ3QGFN5,184093,4,jazz
96,0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,4l9hml2UCnxoNI3yCdL1BW,spotify:track:4l9hml2UCnxoNI3yCdL1BW,141133,4,jazz
97,0.604,0.498,2,-9.905,1,0.0778,0.695,0.000786,0.528,0.733,96.097,0DUyHDBRaxFiXDf6Jhh4JD,spotify:track:0DUyHDBRaxFiXDf6Jhh4JD,207480,4,jazz
98,0.37,0.586,5,-13.468,0,0.0581,0.485,1.96e-06,0.348,0.519,121.573,0CLbmkYmQIWiEwnsbOkLpd,spotify:track:0CLbmkYmQIWiEwnsbOkLpd,462867,4,jazz
99,0.539,0.0678,0,-18.039,1,0.0468,0.967,0.168,0.114,0.263,124.105,4zPDjRgceGrR0Sm54YDTTf,spotify:track:4zPDjRgceGrR0Sm54YDTTf,294667,4,jazz
100,0.485,0.0735,6,-20.188,1,0.0709,0.784,0.855,0.0951,0.332,75.939,6W25U2EbDixQbLbqpjz0TT,spotify:track:6W25U2EbDixQbLbqpjz0TT,471173,4,jazz
101,0.631,0.261,5,-10.988,0,0.0424,0.424,6.64e-05,0.184,0.581,82.435,21HG0QIgIcVQ2EZeXubaqL,spotify:track:21HG0QIgIcVQ2EZeXubaqL,420693,4,jazz
102,0.358,0.452,1,-13.02,1,0.0347,0.991,0.864,0.14,0.525,166.973,0Otf1ZfYNIjhqFIuJk0fsy,spotify:track:0Otf1ZfYNIjhqFIuJk0fsy,193867,4,jazz
103,0.636,0.181,5,-17.511,0,0.0456,0.864,0.00251,0.0706,0.697,84.203,16KZuJfRKqMZQvmOibsVqX,spotify:track:16KZuJfRKqMZQvmOibsVqX,282867,3,jazz
104,0.698,0.0926,2,-20.716,0,0.05,0.861,0.49,0.0887,0.0961,81.187,2Ob1A4itFyJWUa6fpwqAOs,spotify:track:2Ob1A4itFyJWUa6fpwqAOs,253840,4,jazz
105,0.597,0.128,9,-16.656,0,0.0491,0.959,0.000704,0.123,0.34,128.393,0xcJPMoBe9FenntXbfyx97,spotify:track:0xcJPMoBe9FenntXbfyx97,254400,4,jazz
106,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607,0F845nujLVqCb0XMZCh5Pc,spotify:track:0F845nujLVqCb0XMZCh5Pc,201440,4,jazz
107,0.5,0.208,6,-14.235,1,0.0743,0.769,0.496,0.372,0.461,180.852,4F0sSQCicLl5tme407ubvS,spotify:track:4F0sSQCicLl5tme407ubvS,282667,3,jazz
108,0.477,0.733,8,-8.301,1,0.0682,0.732,0.0756,0.153,0.385,120.42,5z8eOnPiOC22EYpniAX3Qg,spotify:track:5z8eOnPiOC22EYpniAX3Qg,368253,3,jazz
109,0.492,0.0671,10,-15.671,0,0.0399,0.958,0.000968,0.109,0.165,124.908,1xlyVmdCo5lMRIzuMlAUF7,spotify:track:1xlyVmdCo5lMRIzuMlAUF7,147413,4,jazz
110,0.203,0.0895,2,-19.755,0,0.0404,0.971,0.0213,0.108,0.115,173.451,2WMyu5IYgxEuCd6xgFgJrl,spotify:track:2WMyu5IYgxEuCd6xgFgJrl,173533,1,jazz
111,0.203,0.306,10,-12.366,0,0.0344,0.952,0.000307,0.281,0.0625,76.905,6RqomqKVORIwNJCKNxvc3F,spotify:track:6RqomqKVORIwNJCKNxvc3F,181493,4,jazz
112,0.654,0.334,8,-12.662,1,0.0521,0.702,0.714,0.114,0.697,81.544,2oMaXY0yiWhAEWD7SutXh2,spotify:track:2oMaXY0yiWhAEWD7SutXh2,410667,4,jazz
113,0.438,0.0172,9,-23.66,1,0.0384,0.973,0.557,0.0815,0.136,100.989,1WygPWqmNs4s2fxtjmtI3O,spotify:track:1WygPWqmNs4s2fxtjmtI3O,354667,4,jazz
114,0.651,0.143,5,-22.617,1,0.0531,0.752,0.421,0.138,0.601,78.792,6OH7UCFY7SEJxxQkaYfAv8,spotify:track:6OH7UCFY7SEJxxQkaYfAv8,519600,4,jazz
115,0.624,0.383,8,-10.561,1,0.0633,0.627,5.44e-06,0.0963,0.674,117.526,3bYBPyLGsa1unDrVaNzN4y,spotify:track:3bYBPyLGsa1unDrVaNzN4y,331267,4,jazz
116,0.277,0.242,4,-18.442,1,0.0342,0.694,0.464,0.113,0.285,175.384,2JOEPbuwVf0nafGnMSVEhH,spotify:track:2JOEPbuwVf0nafGnMSVEhH,824133,3,jazz
117,0.659,0.113,10,-16.756,0,0.0569,0.976,0.88,0.179,0.738,95.063,2xm9ihELo6xwrRKrBbPql9,spotify:track:2xm9ihELo6xwrRKrBbPql9,182360,4,jazz
118,0.357,0.144,10,-11.261,1,0.0313,0.957,0.288,0.235,0.138,77.983,1JXxyiihPJrMLotLklU0Cb,spotify:track:1JXxyiihPJrMLotLklU0Cb,374627,4,jazz
119,0.589,0.184,0,-12.282,1,0.049,0.631,0.0,0.0819,0.343,98.365,2bOUrmH6OljKtXOLjvVEU8,spotify:track:2bOUrmH6OljKtXOLjvVEU8,139200,4,jazz
120,0.761,0.103,10,-16.964,1,0.0416,0.944,0.0,0.127,0.53,114.044,373yGkNo74RZgmQgTiR8xK,spotify:track:373yGkNo74RZgmQgTiR8xK,160133,4,jazz
121,0.615,0.145,7,-14.283,1,0.0422,0.748,0.0,0.0292,0.505,102.633,4R6rf3KbP45JST6Cr3Enry,spotify:track:4R6rf3KbP45JST6Cr3Enry,130253,4,jazz
122,0.279,0.129,9,-14.595,1,0.0326,0.939,0.000229,0.204,0.0796,59.991,3Sqv7KrLRowdwRwgpT4FAh,spotify:track:3Sqv7KrLRowdwRwgpT4FAh,153707,4,jazz
123,0.425,0.0429,1,-24.86,1,0.0408,0.951,0.0184,0.148,0.255,96.097,4bRNH9mxHDszZGskpBFhPq,spotify:track:4bRNH9mxHDszZGskpBFhPq,419627,4,jazz
124,0.535,0.258,7,-9.499,0,0.033,0.768,8.95e-05,0.115,0.281,110.953,0X5DcGkbxCXSadgj01ZXd7,spotify:track:0X5DcGkbxCXSadgj01ZXd7,659520,4,jazz
125,0.549,0.124,0,-13.793,0,0.0397,0.938,0.00175,0.126,0.32,66.184,0MfK7lsLUvMq2CURkt61uF,spotify:track:0MfK7lsLUvMq2CURkt61uF,360827,4,jazz
